"Plot Title: FL_Drain_Baro"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
68,11/11/21 07:09:37 AM,14.8072,63.968,,,,
69,11/11/21 07:24:37 AM,14.8057,63.968,,,,
70,11/11/21 07:39:37 AM,14.8086,63.968,,,,
71,11/11/21 07:54:37 AM,14.8101,63.968,,,,
72,11/11/21 08:09:37 AM,14.8101,63.968,,,,
73,11/11/21 08:24:37 AM,14.8115,63.968,,,,
74,11/11/21 08:39:37 AM,14.8130,63.968,,,,
75,11/11/21 08:54:37 AM,14.8159,63.968,,,,
76,11/11/21 09:09:37 AM,14.8159,63.968,,,,
77,11/11/21 09:24:37 AM,14.8159,63.968,,,,
78,11/11/21 09:39:37 AM,14.8173,63.968,,,,
79,11/11/21 09:54:37 AM,14.8223,64.139,,,,
80,11/11/21 10:09:37 AM,14.8194,64.139,,,,
81,11/11/21 10:24:37 AM,14.8223,64.139,,,,
82,11/11/21 10:39:37 AM,14.8223,64.139,,,,
83,11/11/21 10:54:37 AM,14.8208,64.139,,,,
84,11/11/21 11:09:37 AM,14.8179,64.139,,,,
85,11/11/21 11:24:37 AM,14.8165,64.139,,,,
86,11/11/21 11:39:37 AM,14.8150,64.139,,,,
87,11/11/21 11:54:37 AM,14.8091,64.139,,,,
88,11/11/21 12:09:37 PM,14.8033,64.139,,,,
89,11/11/21 12:24:37 PM,14.8037,64.310,,,,
90,11/11/21 12:39:37 PM,14.7979,64.310,,,,
91,11/11/21 12:54:37 PM,14.7965,64.310,,,,
92,11/11/21 01:09:37 PM,14.7905,64.310,,,,
93,11/11/21 01:24:37 PM,14.7862,64.310,,,,
94,11/11/21 01:39:37 PM,14.7833,64.310,,,,
95,11/11/21 01:54:37 PM,14.7822,64.481,,,,
96,11/11/21 02:09:37 PM,14.7808,64.481,,,,
97,11/11/21 02:24:37 PM,14.7779,64.481,,,,
98,11/11/21 02:39:37 PM,14.7793,64.481,,,,
99,11/11/21 02:54:37 PM,14.7764,64.481,,,,
100,11/11/21 03:09:37 PM,14.7764,64.481,,,,
101,11/11/21 03:24:37 PM,14.7735,64.481,,,,
102,11/11/21 03:39:37 PM,14.7696,64.652,,,,
103,11/11/21 03:54:37 PM,14.7682,64.652,,,,
104,11/11/21 04:09:37 PM,14.7682,64.652,,,,
105,11/11/21 04:24:37 PM,14.7696,64.652,,,,
106,11/11/21 04:39:37 PM,14.7696,64.652,,,,
107,11/11/21 04:54:37 PM,14.7682,64.652,,,,
108,11/11/21 05:09:37 PM,14.7657,64.825,,,,
109,11/11/21 05:24:37 PM,14.7672,64.825,,,,
110,11/11/21 05:39:37 PM,14.7672,64.825,,,,
111,11/11/21 05:54:37 PM,14.7686,64.825,,,,
112,11/11/21 06:09:37 PM,14.7701,64.825,,,,
113,11/11/21 06:24:37 PM,14.7701,64.825,,,,
114,11/11/21 06:39:37 PM,14.7715,64.825,,,,
115,11/11/21 06:54:37 PM,14.7734,64.996,,,,
116,11/11/21 07:09:37 PM,14.7750,64.996,,,,
117,11/11/21 07:24:37 PM,14.7764,64.996,,,,
118,11/11/21 07:39:37 PM,14.7779,64.996,,,,
119,11/11/21 07:54:37 PM,14.7808,64.996,,,,
120,11/11/21 08:09:37 PM,14.7793,64.996,,,,
121,11/11/21 08:24:37 PM,14.7851,64.996,,,,
122,11/11/21 08:39:37 PM,14.7866,64.996,,,,
123,11/11/21 08:54:37 PM,14.7915,65.167,,,,
124,11/11/21 09:09:37 PM,14.7915,65.167,,,,
125,11/11/21 09:24:37 PM,14.7915,65.167,,,,
126,11/11/21 09:39:37 PM,14.7901,65.167,,,,
127,11/11/21 09:54:37 PM,14.7930,65.167,,,,
128,11/11/21 10:09:37 PM,14.7930,65.167,,,,
129,11/11/21 10:24:37 PM,14.7944,65.167,,,,
130,11/11/21 10:39:37 PM,14.7944,65.167,,,,
131,11/11/21 10:54:37 PM,14.7930,65.167,,,,
132,11/11/21 11:09:37 PM,14.7915,65.167,,,,
133,11/11/21 11:24:37 PM,14.7915,65.167,,,,
134,11/11/21 11:39:37 PM,14.7920,65.338,,,,
135,11/11/21 11:54:37 PM,14.7905,65.338,,,,
136,11/12/21 12:09:37 AM,14.7891,65.338,,,,
137,11/12/21 12:24:37 AM,14.7862,65.338,,,,
138,11/12/21 12:39:37 AM,14.7876,65.338,,,,
139,11/12/21 12:54:37 AM,14.7862,65.338,,,,
140,11/12/21 01:09:37 AM,14.7876,65.338,,,,
141,11/12/21 01:24:37 AM,14.7891,65.338,,,,
142,11/12/21 01:39:37 AM,14.7862,65.338,,,,
143,11/12/21 01:54:37 AM,14.7833,65.338,,,,
144,11/12/21 02:09:37 AM,14.7862,65.338,,,,
145,11/12/21 02:24:37 AM,14.7862,65.338,,,,
146,11/12/21 02:39:37 AM,14.7833,65.338,,,,
147,11/12/21 02:54:37 AM,14.7802,65.338,,,,
148,11/12/21 03:09:37 AM,14.7802,65.338,,,,
149,11/12/21 03:24:37 AM,14.7802,65.338,,,,
150,11/12/21 03:39:37 AM,14.7773,65.338,,,,
151,11/12/21 03:54:37 AM,14.7788,65.338,,,,
152,11/12/21 04:09:37 AM,14.7773,65.338,,,,
153,11/12/21 04:24:37 AM,14.7788,65.338,,,,
154,11/12/21 04:39:37 AM,14.7788,65.338,,,,
155,11/12/21 04:54:37 AM,14.7802,65.338,,,,
156,11/12/21 05:09:37 AM,14.7833,65.338,,,,
157,11/12/21 05:24:37 AM,14.7847,65.338,,,,
158,11/12/21 05:39:37 AM,14.7862,65.338,,,,
159,11/12/21 05:54:37 AM,14.7847,65.338,,,,
160,11/12/21 06:09:37 AM,14.7862,65.338,,,,
161,11/12/21 06:24:37 AM,14.7905,65.338,,,,
162,11/12/21 06:39:37 AM,14.7920,65.338,,,,
163,11/12/21 06:54:37 AM,14.7920,65.338,,,,
164,11/12/21 07:09:37 AM,14.7920,65.338,,,,
165,11/12/21 07:24:37 AM,14.7965,65.338,,,,
166,11/12/21 07:39:37 AM,14.7994,65.338,,,,
167,11/12/21 07:54:37 AM,14.8008,65.338,,,,
168,11/12/21 08:09:37 AM,14.8008,65.338,,,,
169,11/12/21 08:24:37 AM,14.8008,65.338,,,,
170,11/12/21 08:39:37 AM,14.8023,65.338,,,,
171,11/12/21 08:54:37 AM,14.8066,65.338,,,,
172,11/12/21 09:09:37 AM,14.8066,65.338,,,,
173,11/12/21 09:24:37 AM,14.8110,65.338,,,,
174,11/12/21 09:39:37 AM,14.8155,65.338,,,,
175,11/12/21 09:54:37 AM,14.8184,65.338,,,,
176,11/12/21 10:09:37 AM,14.8213,65.338,,,,
177,11/12/21 10:24:37 AM,14.8213,65.338,,,,
178,11/12/21 10:39:37 AM,14.8227,65.338,,,,
179,11/12/21 10:54:37 AM,14.8217,65.509,,,,
180,11/12/21 11:09:37 AM,14.8202,65.509,,,,
181,11/12/21 11:24:37 AM,14.8262,65.509,,,,
182,11/12/21 11:39:37 AM,14.8276,65.509,,,,
183,11/12/21 11:54:37 AM,14.8202,65.509,,,,
184,11/12/21 12:09:37 PM,14.8159,65.509,,,,
185,11/12/21 12:24:37 PM,14.8144,65.509,,,,
186,11/12/21 12:39:37 PM,14.8130,65.509,,,,
187,11/12/21 12:54:37 PM,14.8130,65.509,,,,
188,11/12/21 01:09:37 PM,14.8056,65.509,,,,
189,11/12/21 01:24:37 PM,14.8027,65.509,,,,
190,11/12/21 01:39:37 PM,14.7983,65.509,,,,
191,11/12/21 01:54:37 PM,14.7925,65.509,,,,
192,11/12/21 02:09:37 PM,14.7909,65.509,,,,
193,11/12/21 02:24:37 PM,14.7880,65.509,,,,
194,11/12/21 02:39:37 PM,14.7851,65.509,,,,
195,11/12/21 02:54:37 PM,14.7856,65.680,,,,
196,11/12/21 03:09:37 PM,14.7856,65.680,,,,
197,11/12/21 03:24:37 PM,14.7841,65.680,,,,
198,11/12/21 03:39:37 PM,14.7827,65.680,,,,
199,11/12/21 03:54:37 PM,14.7798,65.680,,,,
200,11/12/21 04:09:37 PM,14.7783,65.680,,,,
201,11/12/21 04:24:37 PM,14.7769,65.680,,,,
202,11/12/21 04:39:37 PM,14.7754,65.680,,,,
203,11/12/21 04:54:37 PM,14.7740,65.680,,,,
204,11/12/21 05:09:37 PM,14.7740,65.680,,,,
205,11/12/21 05:24:37 PM,14.7725,65.680,,,,
206,11/12/21 05:39:37 PM,14.7740,65.680,,,,
207,11/12/21 05:54:37 PM,14.7773,65.851,,,,
208,11/12/21 06:09:37 PM,14.7759,65.851,,,,
209,11/12/21 06:24:37 PM,14.7759,65.851,,,,
210,11/12/21 06:39:37 PM,14.7773,65.851,,,,
211,11/12/21 06:54:37 PM,14.7802,65.851,,,,
212,11/12/21 07:09:37 PM,14.7817,65.851,,,,
213,11/12/21 07:24:37 PM,14.7847,65.851,,,,
214,11/12/21 07:39:37 PM,14.7862,65.851,,,,
215,11/12/21 07:54:37 PM,14.7876,65.851,,,,
216,11/12/21 08:09:37 PM,14.7876,65.851,,,,
217,11/12/21 08:24:37 PM,14.7876,65.851,,,,
218,11/12/21 08:39:37 PM,14.7905,65.851,,,,
219,11/12/21 08:54:37 PM,14.7905,65.851,,,,
220,11/12/21 09:09:37 PM,14.7905,65.851,,,,
221,11/12/21 09:24:37 PM,14.7940,66.022,,,,
222,11/12/21 09:39:37 PM,14.7909,66.022,,,,
223,11/12/21 09:54:37 PM,14.7909,66.022,,,,
224,11/12/21 10:09:37 PM,14.7940,66.022,,,,
225,11/12/21 10:24:37 PM,14.7895,66.022,,,,
226,11/12/21 10:39:37 PM,14.7909,66.022,,,,
227,11/12/21 10:54:37 PM,14.7924,66.022,,,,
228,11/12/21 11:09:37 PM,14.7909,66.022,,,,
229,11/12/21 11:24:37 PM,14.7909,66.022,,,,
230,11/12/21 11:39:37 PM,14.7909,66.022,,,,
231,11/12/21 11:54:37 PM,14.7924,66.022,,,,
232,11/13/21 12:09:37 AM,14.7909,66.022,,,,
233,11/13/21 12:24:37 AM,14.7909,66.022,,,,
234,11/13/21 12:39:37 AM,14.7880,66.022,,,,
235,11/13/21 12:54:37 AM,14.7837,66.022,,,,
236,11/13/21 01:09:37 AM,14.7793,66.022,,,,
237,11/13/21 01:24:37 AM,14.7779,66.022,,,,
238,11/13/21 01:39:37 AM,14.7763,66.022,,,,
239,11/13/21 01:54:37 AM,14.7748,66.022,,,,
240,11/13/21 02:09:37 AM,14.7748,66.022,,,,
241,11/13/21 02:24:37 AM,14.7734,66.022,,,,
242,11/13/21 02:39:37 AM,14.7705,66.022,,,,
243,11/13/21 02:54:37 AM,14.7705,66.022,,,,
244,11/13/21 03:09:37 AM,14.7690,66.022,,,,
245,11/13/21 03:24:37 AM,14.7686,65.851,,,,
246,11/13/21 03:39:37 AM,14.7686,65.851,,,,
247,11/13/21 03:54:37 AM,14.7686,65.851,,,,
248,11/13/21 04:09:37 AM,14.7656,65.851,,,,
249,11/13/21 04:24:37 AM,14.7612,65.851,,,,
250,11/13/21 04:39:37 AM,14.7612,65.851,,,,
251,11/13/21 04:54:37 AM,14.7583,65.851,,,,
252,11/13/21 05:09:37 AM,14.7598,65.851,,,,
253,11/13/21 05:24:37 AM,14.7612,65.851,,,,
254,11/13/21 05:39:37 AM,14.7612,65.851,,,,
255,11/13/21 05:54:37 AM,14.7627,65.851,,,,
256,11/13/21 06:09:37 AM,14.7598,65.851,,,,
257,11/13/21 06:24:37 AM,14.7627,65.851,,,,
258,11/13/21 06:39:37 AM,14.7641,65.851,,,,
259,11/13/21 06:54:37 AM,14.7641,65.851,,,,
260,11/13/21 07:09:37 AM,14.7598,65.851,,,,
261,11/13/21 07:24:37 AM,14.7637,65.680,,,,
262,11/13/21 07:39:37 AM,14.7608,65.680,,,,
263,11/13/21 07:54:37 AM,14.7666,65.680,,,,
264,11/13/21 08:09:37 AM,14.7637,65.680,,,,
265,11/13/21 08:24:37 AM,14.7608,65.680,,,,
266,11/13/21 08:39:37 AM,14.7666,65.680,,,,
267,11/13/21 08:54:37 AM,14.7608,65.680,,,,
268,11/13/21 09:09:37 AM,14.7666,65.680,,,,
269,11/13/21 09:24:37 AM,14.7622,65.680,,,,
270,11/13/21 09:39:37 AM,14.7695,65.680,,,,
271,11/13/21 09:54:37 AM,14.7725,65.680,,,,
272,11/13/21 10:09:37 AM,14.7769,65.680,,,,
273,11/13/21 10:24:37 AM,14.7812,65.680,,,,
274,11/13/21 10:39:37 AM,14.7798,65.680,,,,
275,11/13/21 10:54:37 AM,14.7812,65.680,,,,
276,11/13/21 11:09:37 AM,14.7783,65.680,,,,
277,11/13/21 11:24:37 AM,14.7783,65.680,,,,
278,11/13/21 11:39:37 AM,14.7740,65.680,,,,
279,11/13/21 11:54:37 AM,14.7740,65.680,,,,
280,11/13/21 12:09:37 PM,14.7740,65.680,,,,
281,11/13/21 12:24:37 PM,14.7709,65.680,,,,
282,11/13/21 12:39:37 PM,14.7709,65.680,,,,
283,11/13/21 12:54:37 PM,14.7666,65.680,,,,
284,11/13/21 01:09:37 PM,14.7651,65.680,,,,
285,11/13/21 01:24:37 PM,14.7622,65.680,,,,
286,11/13/21 01:39:37 PM,14.7579,65.680,,,,
287,11/13/21 01:54:37 PM,14.7579,65.680,,,,
288,11/13/21 02:09:37 PM,14.7505,65.680,,,,
289,11/13/21 02:24:37 PM,14.7505,65.680,,,,
290,11/13/21 02:39:37 PM,14.7447,65.680,,,,
291,11/13/21 02:54:37 PM,14.7461,65.680,,,,
292,11/13/21 03:09:37 PM,14.7418,65.680,,,,
293,11/13/21 03:24:37 PM,14.7387,65.680,,,,
294,11/13/21 03:39:37 PM,14.7373,65.680,,,,
295,11/13/21 03:54:37 PM,14.7373,65.680,,,,
296,11/13/21 04:09:37 PM,14.7329,65.680,,,,
297,11/13/21 04:24:37 PM,14.7315,65.680,,,,
298,11/13/21 04:39:37 PM,14.7319,65.851,,,,
299,11/13/21 04:54:37 PM,14.7319,65.851,,,,
300,11/13/21 05:09:37 PM,14.7319,65.851,,,,
301,11/13/21 05:24:37 PM,14.7305,65.851,,,,
302,11/13/21 05:39:37 PM,14.7334,65.851,,,,
303,11/13/21 05:54:37 PM,14.7350,65.851,,,,
304,11/13/21 06:09:37 PM,14.7379,65.851,,,,
305,11/13/21 06:24:37 PM,14.7393,65.851,,,,
306,11/13/21 06:39:37 PM,14.7437,65.851,,,,
307,11/13/21 06:54:37 PM,14.7466,65.851,,,,
308,11/13/21 07:09:37 PM,14.7511,65.851,,,,
309,11/13/21 07:24:37 PM,14.7525,65.851,,,,
310,11/13/21 07:39:37 PM,14.7554,65.851,,,,
311,11/13/21 07:54:37 PM,14.7612,65.851,,,,
312,11/13/21 08:09:37 PM,14.7627,65.851,,,,
313,11/13/21 08:24:37 PM,14.7672,65.851,,,,
314,11/13/21 08:39:37 PM,14.7686,65.851,,,,
315,11/13/21 08:54:37 PM,14.7730,65.851,,,,
316,11/13/21 09:09:37 PM,14.7759,65.851,,,,
317,11/13/21 09:24:37 PM,14.7759,65.851,,,,
318,11/13/21 09:39:37 PM,14.7788,65.851,,,,
319,11/13/21 09:54:37 PM,14.7833,65.851,,,,
320,11/13/21 10:09:37 PM,14.7847,65.851,,,,
321,11/13/21 10:24:37 PM,14.7862,65.851,,,,
322,11/13/21 10:39:37 PM,14.7905,65.851,,,,
323,11/13/21 10:54:37 PM,14.7920,65.851,,,,
324,11/13/21 11:09:37 PM,14.7930,65.680,,,,
325,11/13/21 11:24:37 PM,14.7930,65.680,,,,
326,11/13/21 11:39:37 PM,14.7959,65.680,,,,
327,11/13/21 11:54:37 PM,14.7959,65.680,,,,
328,11/14/21 12:09:37 AM,14.7959,65.680,,,,
329,11/14/21 12:24:37 AM,14.7959,65.680,,,,
330,11/14/21 12:39:37 AM,14.7930,65.680,,,,
331,11/14/21 12:54:37 AM,14.7909,65.509,,,,
332,11/14/21 01:09:37 AM,14.7895,65.509,,,,
333,11/14/21 01:24:37 AM,14.7895,65.509,,,,
334,11/14/21 01:39:37 AM,14.7895,65.509,,,,
335,11/14/21 01:54:37 AM,14.7895,65.509,,,,
336,11/14/21 02:09:37 AM,14.7895,65.509,,,,
337,11/14/21 02:24:37 AM,14.7891,65.338,,,,
338,11/14/21 02:39:37 AM,14.7905,65.338,,,,
339,11/14/21 02:54:37 AM,14.7891,65.338,,,,
340,11/14/21 03:09:37 AM,14.7920,65.338,,,,
341,11/14/21 03:24:37 AM,14.7973,65.167,,,,
342,11/14/21 03:39:37 AM,14.7930,65.167,,,,
343,11/14/21 03:54:37 AM,14.7973,65.167,,,,
344,11/14/21 04:09:37 AM,14.7959,65.167,,,,
345,11/14/21 04:24:37 AM,14.7969,64.996,,,,
346,11/14/21 04:39:37 AM,14.7969,64.996,,,,
347,11/14/21 04:54:37 AM,14.7983,64.996,,,,
348,11/14/21 05:09:37 AM,14.7998,64.996,,,,
349,11/14/21 05:24:37 AM,14.8008,64.825,,,,
350,11/14/21 05:39:37 AM,14.7994,64.825,,,,
351,11/14/21 05:54:37 AM,14.8008,64.825,,,,
352,11/14/21 06:09:37 AM,14.7988,64.652,,,,
353,11/14/21 06:24:37 AM,14.8018,64.652,,,,
354,11/14/21 06:39:37 AM,14.8033,64.652,,,,
355,11/14/21 06:54:37 AM,14.8062,64.652,,,,
356,11/14/21 07:09:37 AM,14.8072,64.481,,,,
357,11/14/21 07:24:37 AM,14.8072,64.481,,,,
358,11/14/21 07:39:37 AM,14.8130,64.481,,,,
359,11/14/21 07:54:37 AM,14.8155,64.310,,,,
360,11/14/21 08:09:37 AM,14.8184,64.310,,,,
361,11/14/21 08:24:37 AM,14.8213,64.310,,,,
362,11/14/21 08:39:37 AM,14.8237,64.139,,,,
363,11/14/21 08:54:37 AM,14.8266,64.139,,,,
364,11/14/21 09:09:37 AM,14.8252,64.139,,,,
365,11/14/21 09:24:37 AM,14.8237,64.139,,,,
366,11/14/21 09:39:37 AM,14.8247,63.968,,,,
367,11/14/21 09:54:37 AM,14.8276,63.968,,,,
368,11/14/21 10:09:37 AM,14.8262,63.968,,,,
369,11/14/21 10:24:37 AM,14.8258,63.797,,,,
370,11/14/21 10:39:37 AM,14.8243,63.797,,,,
371,11/14/21 10:54:37 AM,14.8258,63.797,,,,
372,11/14/21 11:09:37 AM,14.8243,63.797,,,,
373,11/14/21 11:24:37 AM,14.8258,63.797,,,,
374,11/14/21 11:39:37 AM,14.8237,63.626,,,,
375,11/14/21 11:54:37 AM,14.8237,63.626,,,,
376,11/14/21 12:09:37 PM,14.8223,63.626,,,,
377,11/14/21 12:24:37 PM,14.8237,63.626,,,,
378,11/14/21 12:39:37 PM,14.8208,63.626,,,,
379,11/14/21 12:54:37 PM,14.8179,63.626,,,,
380,11/14/21 01:09:37 PM,14.8115,63.455,,,,
381,11/14/21 01:24:37 PM,14.8086,63.455,,,,
382,11/14/21 01:39:37 PM,14.8072,63.455,,,,
383,11/14/21 01:54:37 PM,14.7998,63.455,,,,
384,11/14/21 02:09:37 PM,14.7969,63.455,,,,
385,11/14/21 02:24:37 PM,14.7925,63.455,,,,
386,11/14/21 02:39:37 PM,14.7896,63.455,,,,
387,11/14/21 02:54:37 PM,14.7867,63.455,,,,
388,11/14/21 03:09:37 PM,14.7867,63.455,,,,
389,11/14/21 03:24:37 PM,14.7867,63.455,,,,
390,11/14/21 03:39:37 PM,14.7882,63.455,,,,
391,11/14/21 03:54:37 PM,14.7882,63.455,,,,
392,11/14/21 04:09:37 PM,14.7882,63.455,,,,
393,11/14/21 04:24:37 PM,14.7882,63.455,,,,
394,11/14/21 04:39:37 PM,14.7867,63.455,,,,
395,11/14/21 04:54:37 PM,14.7882,63.455,,,,
396,11/14/21 05:09:37 PM,14.7896,63.455,,,,
397,11/14/21 05:24:37 PM,14.7896,63.455,,,,
398,11/14/21 05:39:37 PM,14.7867,63.455,,,,
399,11/14/21 05:54:37 PM,14.7867,63.455,,,,
400,11/14/21 06:09:37 PM,14.7940,63.455,,,,
401,11/14/21 06:24:37 PM,14.7954,63.455,,,,
402,11/14/21 06:39:37 PM,14.7940,63.455,,,,
403,11/14/21 06:54:37 PM,14.7925,63.455,,,,
404,11/14/21 07:09:37 PM,14.7925,63.455,,,,
405,11/14/21 07:24:37 PM,14.7940,63.455,,,,
406,11/14/21 07:39:37 PM,14.7969,63.455,,,,
407,11/14/21 07:54:37 PM,14.7983,63.455,,,,
408,11/14/21 08:09:37 PM,14.7998,63.455,,,,
409,11/14/21 08:24:37 PM,14.8072,63.455,,,,
410,11/14/21 08:39:37 PM,14.8072,63.455,,,,
411,11/14/21 08:54:37 PM,14.8130,63.455,,,,
412,11/14/21 09:09:37 PM,14.8159,63.455,,,,
413,11/14/21 09:24:37 PM,14.8144,63.455,,,,
414,11/14/21 09:39:37 PM,14.8169,63.282,,,,
415,11/14/21 09:54:37 PM,14.8243,63.282,,,,
416,11/14/21 10:09:37 PM,14.8287,63.282,,,,
417,11/14/21 10:24:37 PM,14.8287,63.282,,,,
418,11/14/21 10:39:37 PM,14.8301,63.282,,,,
419,11/14/21 10:54:37 PM,14.8316,63.282,,,,
420,11/14/21 11:09:37 PM,14.8330,63.282,,,,
421,11/14/21 11:24:37 PM,14.8326,63.111,,,,
422,11/14/21 11:39:37 PM,14.8355,63.111,,,,
423,11/14/21 11:54:37 PM,14.8355,63.111,,,,
424,11/15/21 12:09:37 AM,14.8413,63.111,,,,
425,11/15/21 12:24:37 AM,14.8384,63.111,,,,
426,11/15/21 12:39:37 AM,14.8369,63.111,,,,
427,11/15/21 12:54:37 AM,14.8326,63.111,,,,
428,11/15/21 01:09:37 AM,14.8350,62.940,,,,
429,11/15/21 01:24:37 AM,14.8379,62.940,,,,
430,11/15/21 01:39:37 AM,14.8350,62.940,,,,
431,11/15/21 01:54:37 AM,14.8350,62.940,,,,
432,11/15/21 02:09:37 AM,14.8379,62.940,,,,
433,11/15/21 02:24:37 AM,14.8350,62.940,,,,
434,11/15/21 02:39:37 AM,14.8375,62.769,,,,
435,11/15/21 02:54:37 AM,14.8361,62.769,,,,
436,11/15/21 03:09:37 AM,14.8404,62.769,,,,
437,11/15/21 03:24:37 AM,14.8404,62.769,,,,
438,11/15/21 03:39:37 AM,14.8419,62.769,,,,
439,11/15/21 03:54:37 AM,14.8458,62.598,,,,
440,11/15/21 04:09:37 AM,14.8443,62.598,,,,
441,11/15/21 04:24:37 AM,14.8414,62.598,,,,
442,11/15/21 04:39:37 AM,14.8414,62.598,,,,
443,11/15/21 04:54:37 AM,14.8423,62.425,,,,
444,11/15/21 05:09:37 AM,14.8437,62.425,,,,
445,11/15/21 05:24:37 AM,14.8468,62.425,,,,
446,11/15/21 05:39:37 AM,14.8453,62.425,,,,
447,11/15/21 05:54:37 AM,14.8437,62.425,,,,
448,11/15/21 06:09:37 AM,14.8419,62.254,,,,
449,11/15/21 06:24:37 AM,14.8433,62.254,,,,
450,11/15/21 06:39:37 AM,14.8448,62.254,,,,
451,11/15/21 06:54:37 AM,14.8491,62.254,,,,
